ev_id,ev_type,regis_no,ntsb_no,ev_date,ev_time,ev_city,ev_country,latitude,longitude,acft_category,acft_make,acft_model,num_eng,DAMAGE,flight_type,afm_hrs,date_last_insp,afm_hrs_last_insp,light_condition,wmc,gust_ind,on_ground_collision,inj_f_grnd,inj_m_grnd,inj_s_grnd,inj_tot_f,inj_tot_m,inj_tot_n,inj_tot_s,inj_tot_t,ev_highest_injury,flight_phase,defining_event,survivors_b,pilot_flight_time_model,pilot_flight_time_total,pilot_flight_time_categ,SOURCE
20080409X00444,Accident,CC-PIL,NYC08WA121,28/02/2008,1100,Lago Ranco,CI,040190S,0072130W,Airplane,Piper,PA-34-200,,Substantial,Personal,,,,,Visual Meteorological Cond,F,,,,,0,0,0,0,,,calcular,calcular,T,0,0,calcular,POST_1982
20080502X00587,Accident,VP-BGE,NYC08RA149,30/03/2008,1338,"Farnborough, Ke",UK,512153N,0000040E,Airplane,Cessna,500,,Destroyed,Personal,,,,,Visual Meteorological Cond,F,,,,,5,0,0,0,5,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080409X00441,Accident,N6189,NYC08LA150,29/03/2008,1720,Rincon,USA,321428N,0811225W,Airplane,Hatle,Rans S-12,1,Substantial,Personal,718.0,,,Day,Visual Meteorological Cond,F,,,,,0,0,0,1,1,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080518X00692,Accident,N333FT,MIA08CA084,29/03/2008,1630,Marlboro,USA,422035N,0713032W,Airplane,Grumman American,AA5B,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080418X00515,Accident,N50GM,DEN08CA068,28/03/2008,2025,Mankato,USA,003980N,0009820W,Airplane,Piper,PA-28-150,1,Substantial,Instructional,,,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080402X00414,Accident,N4839P,DEN08LA069,29/03/2008,2254,Elizabeth,USA,039360N,0010460W,Airplane,CESSNA,P210N,1,Substantial,Personal,2562.0,2007-07-01 00:00:00,17.0,Day,Visual Meteorological Cond,F,,,,,0,0,3,0,3,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080410X00452,Accident,N4833J,SEA08CA099,29/03/2008,1305,Prescott,USA,343927N,1122517W,Airplane,Beechcraft,35-C33A,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080403X00415,Accident,N5931B,SEA08LA100,30/03/2008,0,Buckeye,USA,332513N,1124110W,Airplane,Cessna,182A,1,Substantial,Skydiving,5952.0,2008-01-01 00:00:00,76.0,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080424X00535,Accident,N202MT,MIA08CA085,29/03/2008,1830,Mount Dora,USA,284216N,0813432W,Airplane,Thomas J. Dorsey,Searey,1,Substantial,Personal,216.0,2007-09-01 00:00:00,199.0,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080403X00416,Accident,N72345,DFW08LA088,30/03/2008,1430,Questa,USA,364223N,1053535W,Balloon,Balloon Works,Firefly 9,0,Destroyed,Aerial Observation,443.0,2007-11-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,1,0,5,6,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080408X00436,Accident,N130X,MIA08LA083,28/03/2008,1715,DeLand,USA,002941N,0081172W,Airplane,Douglas D. Turner,Vans RV8,1,Substantial,Personal,6.0,2008-03-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080509X00643,Accident,N36289,DFW08LA089,28/03/2008,1630,Abbeville,USA,295644N,0092849W,Airplane,SCHWEIZER AIRCRAFT CORP,G-164B,1,Minor,Aerial Application,,,,Day,Visual Meteorological Cond,T,N,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080509X00643,Accident,N9097P,DFW08LA089,28/03/2008,1630,Abbeville,USA,295644N,0092849W,Airplane,PIPER,PA24-260,1,Substantial,Personal,2520.0,2007-05-05 00:00:00,,Day,Visual Meteorological Cond,T,N,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080403X00425,Accident,N31KP,SEA08LA101,31/03/2008,1800,Marana,USA,322434N,0111136W,Airplane,Jihlavan,KP 5 ASA,1,Substantial,Personal,290.0,2007-08-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080804X01152,Accident,C-FKKH,ANC08WA045,28/03/2008,1415,Wainwright,CA,525432N,0110412W,Airplane,Piper,PA-46-350P,,Destroyed,,,,,,Instrument Meteorological Cond,F,,,,,5,0,0,0,5,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080404X00432,Incident,N774AM,DFW08WA090,25/02/2008,730,Mexico City,MX,019260N,0009940W,Airplane,Boeing,777-2Q8,2,Minor,,,,,Night,Visual Meteorological Cond,T,,0,0,0,0,0,403,0,403,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080408X00439,Accident,N167DD,DFW08WA091,28/03/2008,1450,Monterrey,MX,025310N,0100140W,Airplane,British Aerospace,800A,,Substantial,,,,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080407X00434,Accident,N8327S,ANC08LA046,01/04/2008,2340,Koliganek,USA,059370N,1573042W,Airplane,PIPER,PA-32,1,Substantial,,15026.0,2008-03-08 00:00:00,84.0,Day,Instrument Meteorological Cond,T,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080509X00644,Accident,N5840Z,ANC08LA047,01/04/2008,1700,Ugashik,USA,057340N,0157130W,Airplane,PIPER,PA-22,1,Substantial,Personal,3954.0,2007-12-13 00:00:00,80.0,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080409X00445,Accident,N750WM,MIA08LA086,04/04/2008,14,New York,USA,403823N,0734644W,Airplane,Cessna,750,2,Substantial,Positioning,914.5,2008-04-01 00:00:00,2.0,Night,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080522X00713,Accident,N1755T,NYC08CA151,03/04/2008,2215,Columbus,USA,323059N,0845620W,Airplane,Piper,PA-28-140,1,Substantial,Personal,6909.0,2008-02-01 00:00:00,44.0,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080404X00427,Incident,G-JBIZ,CHI08WA093,14/03/2008,1433,Edinburgh,UK,,,Airplane,Cessna,550,,Minor,,,,,,,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080505X00597,Accident,N734JV,NYC08LA152,06/04/2008,1856,Louisville,USA,381342N,0853948W,Airplane,CESSNA,P210N,1,Substantial,Personal,3484.0,2008-08-23 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,0,1,1,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080522X00711,Accident,N7UX,NYC08CA154,06/04/2008,1910,Alabaster,USA,331037N,0864658W,Airplane,American Aviation Corp. (AAC),AA-1A,1,Substantial,Instructional,2667.80004882812,2008-01-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,2,0,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080421X00520,Accident,N2209K,NYC08CA153,06/04/2008,1945,Lincoln,USA,452144N,0068325W,Airplane,Luscombe,8A,1,Substantial,Personal,2841.0,2007-04-01 00:00:00,95.0,Day,Visual Meteorological Cond,T,Y,,,,0,1,1,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080425X00546,Accident,N601RH,NYC08FA155,06/04/2008,2156,Belfast,USA,442347N,0685743W,Airplane,SIAI-Marchetti,SF-260,1,Substantial,Personal,1637.0,2008-01-18 00:00:00,,,Visual Meteorological Cond,F,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080407X00433,Accident,N402PD,DFW08TA092,05/04/2008,503,Topeka,USA,003949N,0953715W,Helicopter,Robinson,R44,1,Substantial,,1207.0,2008-04-03 00:00:00,4.0,Night,Visual Meteorological Cond,T,,,,,0,0,3,0,3,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080430X00574,Accident,N1139C,SEA08CA102,03/04/2008,2305,Three Forks,USA,455257N,1113350W,Airplane,Piper,PA-22/20,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080430X00570,Accident,N2092E,SEA08CA103,04/04/2008,2045,Alturas,USA,412858N,1203355W,Airplane,Piper,PA-28-236,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080410X00447,Accident,N510JM,SEA08LA104,05/04/2008,2247,Pahrump,USA,361825N,1155920W,Helicopter,Robinson,R44,1,Substantial,Personal,,2008-03-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,3,0,3,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080722X01094,Accident,N947AN,NYC08CA156,07/04/2008,200,Miami,USA,252222N,0082952W,Airplane,Boeing,737-823,2,,,22788.0,,,Night,Instrument Meteorological Cond,F,,,,,0,1,146,1,148,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080914X01449,Accident,N15FA,MIA08CA087,06/04/2008,2000,State College,USA,405058N,0775055W,Airplane,American Aviation Corp. (AAC),Grumman AA 1B,1,Substantial,Personal,2363.0,2008-03-01 00:00:00,30.0,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080515X00669,Accident,N24768,DFW08CA093,08/02/2008,1711,Arlington,USA,324023N,0009765W,Airplane,Cessna,152,1,Substantial,Instructional,7808.0,2008-01-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080410X00448,Accident,C-GGTM,SEA08LA105,07/04/2008,2130,Cheyenne,USA,413255N,1045257W,Airplane,Glasair,Glasair III,1,Substantial,Personal,309.0,2008-03-01 00:00:00,,Day,Instrument Meteorological Cond,F,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080422X00528,Accident,N210HM,NYC08FA157,07/04/2008,1626,Seale,USA,322159N,0085858W,Airplane,CARTWRIGHT H JR/COTTRELL M,RV-10,1,Destroyed,Personal,75.0,2008-02-01 00:00:00,4.0,Day,Instrument Meteorological Cond,F,,,,,2,0,0,0,2,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080421X00519,Accident,N357DT,NYC08FA158,07/04/2008,2101,Polk City,USA,281046N,0814912W,Airplane,Chech Aircraft Works SPOL SRO,CH 601 XL RTF,1,Substantial,Personal,142.0,2007-09-01 00:00:00,62.0,Day,Visual Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080411X00455,Accident,N5300L,DFW08LA094,07/04/2008,2050,Paducah,USA,034929N,0100103W,Airplane,Piper,PA-28-180,1,Substantial,,5016.7900390625,2008-01-01 00:00:00,69.8000030517578,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20081003X41448,Accident,N724PG,CHI08LA096,26/03/2008,1930,Monroe,USA,423651N,0893525W,Airplane,Cessna,172R,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080809X01195,Accident,N9233X,NYC08CA159,07/04/2008,2040,Vero Beach,USA,273933N,0080258W,Airplane,Piper,PA-28-161,1,Substantial,Instructional,11007.0,2008-03-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,2,0,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080611X00837,Accident,N7886G,ANC08CA048,03/05/2008,2100,Anchorge,USA,611113N,1495755W,Airplane,Cessna,172,1,Substantial,Personal,5351.0,2008-03-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080410X00449,Accident,N20480,LAX08FA092,03/04/2008,229,Benson,USA,315958N,1102143W,Airplane,BEECH,95-B55,2,Substantial,,3905.0,2007-07-04 00:00:00,117.0,Night,Visual Meteorological Cond,F,,,,,2,0,0,0,2,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080609X00816,Accident,N3133W,LAX08LA088,28/03/2008,2315,San Diego,USA,324856N,0117822W,Airplane,BEECH,F33A,1,Substantial,Personal,7251.0,2008-03-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080411X00457,Accident,N53417,CHI08CA091,17/03/2008,1630,Batavia,USA,039413N,0841045W,Airplane,Cessna,172R,1,Substantial,Instructional,3297.0,2008-03-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080610X00819,Accident,N95ME,LAX08LA089,30/03/2008,2130,Redding,USA,403416N,1222416W,Airplane,CESSNA,180K,1,Substantial,Personal,6883.0,2007-08-01 00:00:00,83.0,Day,Visual Meteorological Cond,T,,,,,0,0,0,1,1,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080415X00481,Accident,N67WW,DEN08LA070,18/03/2008,2030,Glenwood Spring,USA,393035N,1071855W,Airplane,Cessna,180H,1,Substantial,Personal,3600.0,2008-02-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080415X00482,Accident,N40289,DEN08LA071,04/04/2008,2003,La Porte,USA,294017N,0095425W,Helicopter,Hiller,UH-12E,1,Substantial,Flight Test,2216.0,2008-01-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,1,1,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080421X00522,Accident,N64938,LAX08CA090,01/04/2008,2200,El Cajon,USA,324934N,1165821W,Airplane,Cessna,152,1,Substantial,Instructional,,2008-03-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080421X00523,Accident,N124BK,LAX08CA091,20/03/2008,700,Idaho Falls,USA,433113N,1121613W,Airplane,Beech,F90,2,Substantial,Personal,7306.0,2008-02-01 00:00:00,,Night,Visual Meteorological Cond,T,,,,,0,0,6,0,6,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080606X00806,Incident,N456,LAX08IA093,02/04/2008,2123,Hillsboro,USA,452543N,1225632W,Airplane,Bennett,Lancair 320,1,Minor,Personal,,2007-08-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080411X00461,Accident,N3942H,LAX08CA094,20/03/2008,2130,Riverside,USA,335920N,1172436W,Airplane,Ercoupe (Eng & Research Corp.),415-D,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080423X00532,Accident,N1925Q,SEA08CA106,08/04/2008,1825,Redding,USA,403032N,1221736W,Airplane,Cessna,177RG,1,Substantial,Instructional,,,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080414X00465,Accident,N483BA,DEN08FA072,08/04/2008,1805,Colorado Spring,USA,384820N,0104422W,Airplane,"Bombardier, Inc.",CL-600-2B16,2,Substantial,Executive/Corporate,5121.0,2008-03-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,5,0,5,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080505X00596,Accident,N5259B,SEA08CA107,07/04/2008,1700,Tucson,USA,032853N,1111048W,Airplane,Cessna,152,1,Substantial,Instructional,,,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080416X00496,Accident,N868PC,SEA08FA108,09/04/2008,423,Big Bear City,USA,341526N,0117033W,Airplane,Cirrus Design Corp.,SR22,1,Destroyed,Personal,1885.40002441406,2008-04-08 00:00:00,0.300000011920929,Night,Instrument Meteorological Cond,F,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080410X00451,Accident,N160KC,CHI08CA098,26/03/2008,401,Waverly,USA,039100N,0825541W,Helicopter,McDonnell Douglas,600N,1,Substantial,Executive/Corporate,,,,Day,Visual Meteorological Cond,F,,,,,0,2,0,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080410X00450,Accident,N5338B,CHI08CA094,26/03/2008,2040,Traverse City,USA,444429N,0853556W,Airplane,Cessna,182,1,Substantial,Instructional,,,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080507X00624,Accident,N3228N,SEA08CA109,08/04/2008,1330,Bisbee,USA,312231N,0109533W,Airplane,Piper,J3C-65,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080414X00466,Accident,N2232D,DEN08CA073,06/04/2008,2015,Fort Collins,USA,040276N,0010504W,Airplane,Cessna,170B,1,Substantial,Personal,2372.0,2007-09-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080502X00583,Accident,N984W,DFW08LA095,09/04/2008,1825,El Dorado,USA,375631N,0965018W,Airplane,HAWKER BEECHCRAFT CORP,G36,1,Substantial,Flight Test,,,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080617X00871,Accident,N42892,DFW08CA096,06/04/2008,2100,Porter,USA,003097N,0951911W,Airplane,Cessna,C-182,1,Substantial,Personal,5183.0,2008-01-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080508X00630,Accident,N4418,LAX08CA095,09/04/2008,1931,Carlsbad,USA,324723N,1165738W,Airplane,Curtiss-Wright,Travel Air 4000,1,Substantial,Other Work Use,,,,Day,Visual Meteorological Cond,T,,,,,0,0,3,0,3,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080429X00564,Accident,OB-1266,NYC08WA160,09/04/2008,2030,Nazca,PE,145128S,0745810W,Airplane,Cessna,U206C,,Destroyed,,,,,,Visual Meteorological Cond,F,,,,,5,1,0,0,6,FATL,calcular,calcular,T,0,0,calcular,POST_1982
20080414X00473,Accident,N741,ANC08FA050,10/04/2008,30,Unalaska,USA,053541N,0166320W,Airplane,GRUMMAN,G-21A,2,Substantial,,12228.0,2008-03-25 00:00:00,10.0,Day,Visual Meteorological Cond,F,,,,,0,8,0,1,9,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080520X00703,Accident,N815Z,MIA08CA088,10/04/2008,1230,Winter Springs,USA,284248N,0081165W,Airplane,William E. Furr,SeaRey,1,Substantial,Personal,251.0,2008-04-01 00:00:00,2.0,Day,Visual Meteorological Cond,F,,,,,0,0,0,1,1,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080414X00469,Accident,N300FL,DFW08LA097,10/04/2008,1400,Taylor,USA,303421N,0972635W,Airplane,RAYTHEON,B200,2,Minor,Personal,4102.7001953125,2008-01-04 00:00:00,,Day,Visual Meteorological Cond,T,,1,,,0,0,1,0,2,FATL,calcular,calcular,T,0,0,calcular,POST_1982
20080411X00458,Accident,G-BSYC,CHI08WA100,05/04/2008,,Cairn Gorm,UK,,,Airplane,Piper,PA-32R-300,,Substantial,,,,,,,F,,,,,0,0,0,0,,,calcular,calcular,T,0,0,calcular,POST_1982
20080414X00467,Accident,N9764U,DEN08LA074,11/04/2008,1517,Beaumont,USA,301222N,0942955W,Airplane,Grumman American Aviation,AA-5A,1,Substantial,Personal,5147.10009765625,2007-08-01 00:00:00,60.0,Day,Visual Meteorological Cond,T,,,,,0,0,0,1,1,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080417X00508,Accident,N24SD,LAX08LA097,11/04/2008,1600,Denio,USA,004130N,0118200W,Helicopter,BELL,47G-3B-1,1,Substantial,Aerial Observation,9476.0,2008-02-27 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080417X00509,Accident,N9022N,LAX08LA098,11/04/2008,1430,Kingman,USA,351238N,1135232W,Airplane,North American,T-28C,1,Substantial,Personal,7000.0,2007-10-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,1,1,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080417X00505,Accident,N1177M,MIA08LA089,13/04/2008,1450,Lakeland,USA,275912N,0008217W,Airplane,Dayon,Lancair Legacy,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080417X00510,Accident,N6845Z,LAX08LA099,11/04/2008,2215,Concrete,USA,483147N,0121450W,Airplane,PIPER,PA-18-150,1,Substantial,Personal,4339.0,2007-10-18 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080513X00662,Accident,N36V,LAX08CA100,12/04/2008,1610,Salt Lake City,USA,403710N,1115934W,Airplane,"Questair, Inc.",Venture,1,Substantial,Personal,350.0,2007-10-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,2,0,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080425X00548,Accident,N6231Q,LAX08FA101,12/04/2008,2250,Compton,USA,335322N,1181353W,Airplane,CESSNA,310Q,2,Substantial,Personal,3875.0,2007-10-24 00:00:00,17.0,Day,Visual Meteorological Cond,T,,,,2,0,0,0,2,4,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080430X00567,Accident,N9008G,DEN08CA075,12/04/2008,2155,Amarillo,USA,351056N,1014933W,Airplane,Cessna,182N,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,0,3,0,3,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080502X00581,Accident,N2035J,DFW08CA098,13/04/2008,1900,Coleman,USA,315040N,0992939W,Airplane,Weatherly,620B,1,Substantial,Aerial Application,,,,Day,Visual Meteorological Cond,T,Y,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080528X00736,Accident,N67334,NYC08CA161,14/04/2008,2100,Okeechobee,USA,271542N,0805130W,Airplane,Cessna,152K,1,Substantial,Personal,12507.0,2008-04-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,1,1,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080417X00502,Accident,N551MP,CHI08CA099,07/04/2008,2130,French Lick,USA,383022N,0863812W,Airplane,Powell,Vans RV-6A,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080506X00617,Accident,N21705,LAX08CA102,13/04/2008,2015,Gualala,USA,038485N,1233150W,Airplane,Cessna,172S,1,Substantial,Personal,1638.0,2008-02-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080416X00500,Accident,N73WY,LAX08LA103,14/04/2008,1638,Rock River,USA,415316N,1055553W,Airplane,Artic Aircraft Corp.,S-1B2,1,Substantial,Aerial Observation,7868.0,2008-04-01 00:00:00,29.0,Day,Visual Meteorological Cond,T,,,,,0,1,0,1,2,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080430X00573,Accident,N403DS,ANC08CA051,12/04/2008,2130,Stevensville,USA,385830N,0761937W,Airplane,Piper,PA-28-151,1,Substantial,Personal,8015.0,2008-03-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080416X00499,Accident,N38149,ANC08LA052,13/04/2008,300,Big Lake,USA,061326N,1494830W,Airplane,Piper,J5A,1,Substantial,Personal,5300.0,2008-01-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080415X00483,Accident,N7490G,CHI08LA101,11/04/2008,630,Roseglen,USA,474143N,1014537W,Airplane,CESSNA,172K,1,Substantial,Personal,4117.0,2007-06-04 00:00:00,,Night,Visual Meteorological Cond,T,,,,,2,0,0,0,2,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080415X00486,Accident,N180JP,ANC08CA044,23/03/2008,400,Fairbanks,USA,006537N,0146251W,Airplane,Cessna,180,1,Substantial,Personal,,,,Dusk,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080528X00734,Accident,N7935Q,DFW08CA099,11/04/2008,2347,Roswell,USA,033185N,1043150W,Airplane,Cessna,310Q,2,Substantial,,7928.0,2008-04-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080523X00717,Accident,N8442Y,LAX08LA107,15/04/2008,1520,Holbrook,USA,344241N,1101616W,Airplane,PIPER,PA-30,2,Substantial,Personal,3290.0,2007-12-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,1,0,1,2,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080422X00529,Accident,N1364Q,LAX08LA108,15/04/2008,2300,Columbia,USA,038150N,1202452W,Airplane,CESSNA,150L,1,Substantial,Instructional,5008.0,2007-12-14 00:00:00,1.0,Day,Visual Meteorological Cond,F,,,,,0,1,1,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080422X00530,Accident,N4080P,LAX08FA109,16/04/2008,341,San Dimas,USA,034521N,1174749W,Airplane,PIPER,PA-23-160,2,Substantial,Instructional,,2007-02-09 00:00:00,,Night,Visual Meteorological Cond,T,,,,,0,0,0,2,2,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080514X00665,Accident,N613QS,NYC08LA162,15/04/2008,1750,White Plains,USA,041401N,0734227W,Airplane,CESSNA,560XL,2,Substantial,Executive/Corporate,2496.0,2008-03-05 00:00:00,118.0,Day,Visual Meteorological Cond,T,,,,,0,0,4,0,4,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080501X00578,Accident,N5521J,LAX08CA111,30/03/2008,1718,Grand Canyon,USA,035392N,0112853W,Airplane,Piper,PA-32-260,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,0,4,0,4,NONE,calcular,calcular,T,0,0,calcular,POST_1982
